,business_id,date,likes,text,type,user_id
397,-A_uV8mQ4pmewj7N7t5OPA,2012-10-14,0.0,All day breakfast on weekends!,tip,OskgfrWPNYEQVLMOrNjF6A
398,JOVFI504b9UgKOYyFAn3Rw,,,,,
399,NXkcUzGTO6HX-XvHGjMgfg,2012-10-08,0.0,Hmmm....the food was good and reasonably price.  The bathrooms needed t.p. and the hand dryers didn't work. Interesting place all in all and the staff were pleasant.,tip,hZTDPNArm2e03Enaefph9Q
400,NXkcUzGTO6HX-XvHGjMgfg,2015-08-09,0.0,Schickes Restaurant und eine wirklich beeindruckende Bar.,tip,NBtK0XIqESNP3Ezc2W6Tkg
401,NXkcUzGTO6HX-XvHGjMgfg,2015-11-26,0.0,Good selection of beers nice atmosphere excellent bar staff,tip,JYCaejUhesJIW8di4qRB5Q
402,NXkcUzGTO6HX-XvHGjMgfg,2012-05-25,0.0,Had some really nice scotch and we were able to smoke a cigar outside in the patio,tip,uZGC9mC6_zgJyZgiSKo3eQ
403,3HPAoKDhWwgb3NXm4H7NFg,2012-08-24,0.0,Back on the menu - Lemon Drops complete with flying saucers :),tip,YslVzCJPQoeOwqnYduJlyQ
404,JnFEANvH0B6PI7SCuGSxbg,,,,,
405,rTGBHdz_oblpg5UQB3VY9g,2013-09-30,0.0,Tasty (had a yummy pesto chicken on everything bagel) but overpriced for what it is!,tip,ed_-pDBTMXPNOOzKIO7fPw
406,_50oWtn7U0FklAk613FVRA,,,,,
407,XLdbHY5j0KAbiUOkLsqApQ,,,,,
408,dpJSk5K3gTo42bemPbb6VQ,2015-11-27,0.0,Use free WiFi,tip,4FMhZNvHW5fsDFj0P074ow
409,dpJSk5K3gTo42bemPbb6VQ,2015-10-16,0.0,Perfect little greasy spoon with great owners/staff,tip,4FMhZNvHW5fsDFj0P074ow
410,km-sxUVPKrmjsoyK6BYGgA,2012-06-07,0.0,Here for the degree show and it's enormity!,tip,L1Gtm7ovUSb98XG1P19oNw
411,km-sxUVPKrmjsoyK6BYGgA,2014-01-18,0.0,Egg 20th Birthday? Oh yeah.,tip,M4MVVzNPZHiJdnNvWjL8VQ
412,km-sxUVPKrmjsoyK6BYGgA,2011-03-14,0.0,Don't wear your nicest clothes. There is paint everywhere.,tip,I573IlRiSu5Sahc3gNQvrA
413,oYAHNbyf91hhFUuFpfOSLQ,2012-08-24,0.0,Gorgeous surroundings and fizz,tip,YslVzCJPQoeOwqnYduJlyQ
414,oYAHNbyf91hhFUuFpfOSLQ,2013-08-02,0.0,"Special deals: magnum Mondays,  Twitter Tuesdays and Wedges Wednesdays",tip,gxNLfuOCnHrH5kVVWhFDiQ
415,oYAHNbyf91hhFUuFpfOSLQ,2013-08-13,0.0,Posh pop up dining,tip,TV2x0Wc8ZfmsUgQEt67b_A
416,oYAHNbyf91hhFUuFpfOSLQ,2012-08-04,0.0,Beautiful pop-up bar over the festival.,tip,Yo6WTjxu9mnitbm4639owA
417,J_eb0aNNC_WTaS9q5qE20w,,,,,
418,hlWsEHkZNIIzDbcPYo7yPw,2011-06-30,0.0,"Not bad for £6, after coupon. The burger done 'medium' was a little dry.",tip,eSGtcP5hKHVinEQt48o40w
419,rFwcTu4ZMlvYHa1F_-Qikg,2011-07-05,0.0,"Try this...chorizo, jarlsberg, rocket and spicy tomato chutney ciabatta...yumola!!!",tip,OH7IB5YVhs41H7x4dHpuNg
420,D9AE4WKccIb_acUbAEKBDg,2013-06-25,0.0,Great offers on 5pm.co.uk,tip,TV2x0Wc8ZfmsUgQEt67b_A
421,D9AE4WKccIb_acUbAEKBDg,2013-12-15,0.0,Only worth it for the nice window seats,tip,6ux_7Z6ycYYvC8PNxQbWfw
422,D9AE4WKccIb_acUbAEKBDg,2012-05-09,0.0,Best old fashion in town,tip,YHqAm1z1rB8sGVUbM59Q6A
423,7AH9-OG_1kWppKioHZqZJA,2015-12-05,0.0,"Check their online deals, up to 6th December you can get 2 courses for less than £12",tip,KdUZomMtmpsT8u4MJAEGZA
424,7AH9-OG_1kWppKioHZqZJA,2014-05-29,0.0,Nice for a light late night meal.,tip,LEpanoo_TB5LfrcsGZJr6A
425,2Ud_5V5HCkpdT1ox_fJucQ,,,,,
426,BMUEZEL9FoW0diGJf70MTw,2011-07-12,0.0,Speakeasy is a beautiful wee venue,tip,9HAZQakDPMi1uBhFZQyOpQ
427,BMUEZEL9FoW0diGJf70MTw,2012-01-12,0.0,"Go early (to snag a good table), stay late.",tip,JQzajE_wJi_wkkaSbAqU0A
428,BMUEZEL9FoW0diGJf70MTw,2012-05-03,0.0,Arriba! Arriba!,tip,SM4FFgXlhHzuDJNRI6HDCA
429,BMUEZEL9FoW0diGJf70MTw,2012-05-03,0.0,Gorgeous interior,tip,9HAZQakDPMi1uBhFZQyOpQ
430,BMUEZEL9FoW0diGJf70MTw,2012-05-03,0.0,Tequila!,tip,Xk8WOG4_2sayloIV7A7Y8g
431,BMUEZEL9FoW0diGJf70MTw,2012-05-03,0.0,Fantastic May Elite Event hosts!,tip,fWSwi74Zk1mscAQcIABMuw
432,BMUEZEL9FoW0diGJf70MTw,2012-05-03,0.0,Five tequilas to taste? Righto.,tip,L1Gtm7ovUSb98XG1P19oNw
433,BMUEZEL9FoW0diGJf70MTw,2012-05-15,0.0,Last time I was here it was for tequila and more tequila. This time... a last night party for many Dutch and German students who have been in Edinburgh for the past week or so.,tip,L1Gtm7ovUSb98XG1P19oNw
434,BMUEZEL9FoW0diGJf70MTw,2012-05-23,0.0,Live music and good times Yay!,tip,fWSwi74Zk1mscAQcIABMuw
435,BMUEZEL9FoW0diGJf70MTw,2012-06-15,0.0,"Always a friendly atmosphere in here, no? Haven't seen any of my students in here yet though, so it's not a proper night out as yet.",tip,L1Gtm7ovUSb98XG1P19oNw
436,BMUEZEL9FoW0diGJf70MTw,2012-06-22,0.0,"An excellent venue for Burlesque, tonight is the creme de la creme, Kabarett",tip,SM4FFgXlhHzuDJNRI6HDCA
437,BMUEZEL9FoW0diGJf70MTw,2012-07-18,0.0,Here to raise money for @innovatormarie's work with Raleigh International. #EdSummerSocial,tip,L1Gtm7ovUSb98XG1P19oNw
438,BMUEZEL9FoW0diGJf70MTw,2012-08-18,0.0,"Shockingly my first Itsy Kabarett of the Fringe, it shan't be my last",tip,SM4FFgXlhHzuDJNRI6HDCA
439,BMUEZEL9FoW0diGJf70MTw,2013-08-03,0.0,"Gets hot... Lots of bodies, ooft!",tip,sfJP6W0E_JThj5eXLBd6pA
440,BMUEZEL9FoW0diGJf70MTw,2014-01-11,0.0,"Need a quiet private place for a business lunch? Sounds boring concept, I know, but this place is perfect. I've had a few luncheons here, especially with out of downers who appreciate the extravagant decor nice ambience and friendly staff.",tip,BhZaw5WrtCNi3V5j-fkhcw
441,BMUEZEL9FoW0diGJf70MTw,2015-12-19,0.0,Great spaces to hire for parties,tip,hdp4-ABw5NZVWl0itwQ5_w
442,BMUEZEL9FoW0diGJf70MTw,2011-05-10,0.0,Lamb's Rum tasting.,tip,wx12_24dFiL1Pc0H_PygLw
443,5umhAoolDqO-M3w-VvSQZg,,,,,
444,kKFhTgBPZ02W6zsVB59Ukg,,,,,
445,BE1fo0HDM7EceJbAePpxYQ,,,,,
446,e07oS_e_9d1zLleFzUNHAg,2011-05-27,0.0,Thai fritters are a yummy starter.,tip,c2x5xCO3wwixaclonFpPVw
447,e07oS_e_9d1zLleFzUNHAg,2012-02-18,0.0,"Jammed packed tonight! Wonderful menu, good wine, great company!",tip,fWSwi74Zk1mscAQcIABMuw
448,e07oS_e_9d1zLleFzUNHAg,2013-02-08,0.0,You don't have to be vegetarian to appreciate this delicious menu.,tip,6ux_7Z6ycYYvC8PNxQbWfw
449,e07oS_e_9d1zLleFzUNHAg,2013-03-23,1.0,The tag lies! This place isn't pricey at all. £20/person? Hardly expensive.,tip,SAfayJOdbhzl3BNVPQmdmw
450,e07oS_e_9d1zLleFzUNHAg,2013-03-26,0.0,They have a lot of gluten free options and are happy to accommodate.,tip,wx12_24dFiL1Pc0H_PygLw
451,kXUkFlyFS7x2RiCBYR45ew,2014-12-29,0.0,Dug friendly.,tip,-gg-WvyzPXVjmbqMIVBP4w
452,kXUkFlyFS7x2RiCBYR45ew,2015-09-03,0.0,They have toasties for £2! Now there's a deal!,tip,tZs84cKAUSOtP_nAiSdreQ
453,kXUkFlyFS7x2RiCBYR45ew,2012-05-19,0.0,The Big Game,tip,A9-glR1fyftwhhOD-RwlYw
454,VOkUje9gCy1G0B42sYPARA,2011-06-18,0.0,"If you haven't had the experience of Innis & Gunn on tap, do yourself a favour and try a half pint, delicious.",tip,OH7IB5YVhs41H7x4dHpuNg
455,VOkUje9gCy1G0B42sYPARA,2012-07-01,0.0,Private room upstairs is good for the footie final...,tip,wx12_24dFiL1Pc0H_PygLw
456,VOkUje9gCy1G0B42sYPARA,2012-11-08,0.0,Pricey drinks!,tip,Ry_hy9B1LDhpTCLq3WEhNA
457,Z_JgDZvr0Insk_fsG9ZNIg,2010-05-22,0.0,The guy making coffee just won the Edinburgh flat White competition!! Give it a try,tip,2pxcprc3GGAeI_RM88-Cgw
458,Z_JgDZvr0Insk_fsG9ZNIg,2011-11-06,0.0,Working on a Sunday...,tip,wx12_24dFiL1Pc0H_PygLw
459,Z_JgDZvr0Insk_fsG9ZNIg,2012-01-09,0.0,"Back to the ""office""",tip,wx12_24dFiL1Pc0H_PygLw
460,Z_JgDZvr0Insk_fsG9ZNIg,2012-09-30,0.0,They only do paper cups at the weekend. Odd.,tip,wx12_24dFiL1Pc0H_PygLw
461,Z_JgDZvr0Insk_fsG9ZNIg,2012-11-03,0.0,"Hey everyone, from Friday to Monday (Nov 2nd-5th) Starbucks has buy one get one free on holiday drinks from 1400-1700 :-)",tip,o64IkZLYluCHlDtWzQE71Q
462,Z_JgDZvr0Insk_fsG9ZNIg,2012-11-20,1.0,Their wifi is down today. Great.,tip,wx12_24dFiL1Pc0H_PygLw
463,Z_JgDZvr0Insk_fsG9ZNIg,2012-12-07,0.0,Coffee beans are 50%off today (Dec 7),tip,o64IkZLYluCHlDtWzQE71Q
464,Z_JgDZvr0Insk_fsG9ZNIg,2013-02-18,0.0,Definitely my favourite Starbucks in Edinburgh! Can have a wee wait as often extremely busy and full of tourists! But the seating upstairs is so nice it's definitely worth it!,tip,xYydce2PGQJFyDa_Z1W4Pg
465,Z_JgDZvr0Insk_fsG9ZNIg,2013-06-17,0.0,Watchout! Upstairs electrical plugins are not working (17June13),tip,o64IkZLYluCHlDtWzQE71Q
466,Z_JgDZvr0Insk_fsG9ZNIg,2013-09-10,0.0,Sit upstairs to watch the world go by out on the High Street or in Hunter Square.,tip,_lmmIZeJTv8roWn8qU3oIQ
467,Z_JgDZvr0Insk_fsG9ZNIg,2013-11-28,0.0,Large seating area upstairs,tip,9eY821tzzDV1ugWcsRDjAg
468,Z_JgDZvr0Insk_fsG9ZNIg,2014-04-03,0.0,Great upstairs for hangout or studying !,tip,t8mTGXXe8u5WF7mvN09zRg
469,Z_JgDZvr0Insk_fsG9ZNIg,2014-09-12,0.0,Great service and excellent lattes,tip,kLk7oTQC34tOfl90QdmkvQ
470,Z_JgDZvr0Insk_fsG9ZNIg,2015-01-17,0.0,"The cookie and cream sandwich cookie is like a giant Oreo, but better.",tip,ScullHVHSQsJfVGAyCC0UA
471,Z_JgDZvr0Insk_fsG9ZNIg,2015-03-10,0.0,"Plenty of seating, table space and outlets upstairs. Lots of natural light, too!",tip,DrKQzBFAvxhyjLgbPSW2Qw
472,Z_JgDZvr0Insk_fsG9ZNIg,2015-06-11,0.0,Upstairs is hot.,tip,uwHZ4wghl37yByXsw8zEfg
473,Z_JgDZvr0Insk_fsG9ZNIg,2015-06-11,0.0,"Use open wifi, not starbucks it's top slow.",tip,uwHZ4wghl37yByXsw8zEfg
474,Z_JgDZvr0Insk_fsG9ZNIg,2015-06-11,0.0,"It's great,  like most Starbucks.",tip,uwHZ4wghl37yByXsw8zEfg
475,Z_JgDZvr0Insk_fsG9ZNIg,2015-06-11,0.0,Get bathroom code for door before you go upstairs.,tip,uwHZ4wghl37yByXsw8zEfg
476,Z_JgDZvr0Insk_fsG9ZNIg,2015-07-10,0.0,Skip this place altogether.,tip,9LCIDgJROy-Xuzh1yna0SQ
477,Z_JgDZvr0Insk_fsG9ZNIg,2010-05-13,0.0,"It's quiet from 10-11, but the crowds of tourists looking for a tea&cake hit at about 12, and the lunch bunch are here from 12-2 too.",tip,2pxcprc3GGAeI_RM88-Cgw
478,4JZ1K4t_Ndifri8GVFswcw,,,,,
479,vSuRccwnSvTQ4KKfHwpiqQ,2015-11-30,0.0,They have kangaroo!,tip,4RU4zU3yDA3ewvrqE6kHLg
480,vSuRccwnSvTQ4KKfHwpiqQ,2012-03-16,0.0,Glorious steak Fridays.,tip,w6ZQwutFCvmM2cYXbZjB9Q
481,Pmoeoe5ETAEptSmosYsRzg,2013-08-02,0.0,It's free & has some fantastic hard to find toys in its shop,tip,8D7-cvV34KDPoRpSkaVArg
482,Tol1dkLb7Z05d-X5QhjjHw,2011-06-15,0.0,It's always good to listen to the lyrics of the songs,tip,AuOgUTGbkUL56zbOjutzSw
483,38Bdmo0KzZ_9tjL0mq2u8g,,,,,
484,OrQqyx2QJJ7JUDbodRjTnA,,,,,
485,HzWw0ozt8Ns-SweQNcfCQA,,,,,
486,8sycas9p-riGVd06LiXLOA,,,,,
487,ZCexyTHsxm3ucDFdnYillQ,,,,,
488,sscAJjY_i2yDahUXu_pS5A,,,,,
489,stVhT9Aa33tlLWeL0gFRhA,,,,,
490,B26NWJonsZhAM4kBR9O9Yw,,,,,
491,MpDaW71BN7hAfAOErXVodw,2011-10-13,0.0,"No wi-fun here, make sure you bring your Mac Air Ethernet cable adaptor...I didn't :(",tip,gRxcP_zpGnZ5PFeGgFM3UQ
492,MpDaW71BN7hAfAOErXVodw,2012-04-24,0.0,Check in opens strictly at 3 PM.,tip,YE5f3so-_jXeR8BWIDtBIQ
493,MpDaW71BN7hAfAOErXVodw,2013-11-11,0.0,Hotel & rooms are very nice but it's strange that they're unaware of their own 4SQ deals. They charge £10/hr for late checkout & there's a fee to use wifi as guests of the hotel- basic courtesies.,tip,lTdOd2cujwBZulBpMcUvxQ
494,MpDaW71BN7hAfAOErXVodw,2014-05-11,0.0,Really close the the princes street Airlink bus 100 stop!,tip,r0GM0WOpexILeqlnePNqbA
495,MpDaW71BN7hAfAOErXVodw,2014-07-08,0.0,"If you're travelling with MacBook's power adapter, make sure that you bring the longer power cable with you. The sockets available next to bedside tables on the wall were too close to the desktop, making it impossible to plugin the taller adapter into these sockets. The only socket available was next to the TV, making it quite uncomfortable to do some work with my laptop. Really annoying as there was a nice table and a chair that could have been used for work desk, but no sockets nearby.",tip,eIJKs9v_co7oV9qwkHDAwg
496,MpDaW71BN7hAfAOErXVodw,2011-05-03,0.0,"Checkin queue was nearly out the door. Front desk staff bearing grim, stressed faces. Nice touch on offering prossecco to those waiting!",tip,hzaqnSxfRYv_Wbp6CMKtQw
497,inHvkps5HRzXd-shirsTHg,,,,,
498,MTuJr7JA33S7C-6EDztAag,2014-04-02,0.0,"Great shop, Aways get my daughterso birthday cake from here :-D",tip,pPXNXwNo-GgMMv6SGFpw2A
499,MTuJr7JA33S7C-6EDztAag,2013-10-19,0.0,Takeaway only!,tip,DEc_48vZ1s70k-wfYUA2qg
500,mI2EMtr-lZYZQlxuyOg4xg,2011-01-11,0.0,"Strudel, blueberry and apple cake, brownie - all excellent!",tip,9HAZQakDPMi1uBhFZQyOpQ
501,mI2EMtr-lZYZQlxuyOg4xg,2011-09-02,0.0,"Best sweet treats in town! Also, warm croissants in the morning - yum! A wee treasure of a place.",tip,r45qgallWCKeMJO9d94J3g
502,mI2EMtr-lZYZQlxuyOg4xg,2011-01-07,0.0,The best selection of fresh patisserie cakes I've seen. Apple strudel for breakfast oh yes.,tip,wx12_24dFiL1Pc0H_PygLw
503,3-KVctQzlCTKogvNLGog8Q,2012-03-14,0.0,Home distilling gone public!,tip,ghpVVKWkR9kBayvEp-g0Sw
504,3-KVctQzlCTKogvNLGog8Q,2012-12-01,0.0,The raspberry vodka is to die for!,tip,Ry_hy9B1LDhpTCLq3WEhNA
505,3-KVctQzlCTKogvNLGog8Q,2013-08-27,0.0,"The first time you buy will be a bit more expensive as you buy the glass bottles you use to fill up with your liquid gold. Next time around bring them back for your refill, it's that easy! I recommend the cheap red wine vinegar and the ginger wine.",tip,rtS7mDof5d-cEPBsmVuUJw
506,3-KVctQzlCTKogvNLGog8Q,2013-11-23,0.0,Amazing products and they personalise bottles too - great for gifts!,tip,gxNLfuOCnHrH5kVVWhFDiQ
507,3-KVctQzlCTKogvNLGog8Q,2015-06-11,0.0,Ask questions. They will provide answers,tip,BUAUQkL0mh-QhPKunFj-9A
508,3-KVctQzlCTKogvNLGog8Q,2011-08-25,0.0,Terrific products. I love the cucumber vodka,tip,VBMd2f0ZQio7z8SQXK4r_w
509,90SzZsJ4rWqBD5dyVrzpeQ,2012-08-15,0.0,Having checked in I shall now #unravel.,tip,L1Gtm7ovUSb98XG1P19oNw
510,90SzZsJ4rWqBD5dyVrzpeQ,2012-08-15,0.0,At #Unravel with Found! Very exciting gig where everything is controlled by Twitter! : ),tip,fWSwi74Zk1mscAQcIABMuw
511,Goufn_bfgUHZlzxT1LHW6Q,,,,,
512,coeVqKuVIwwPlR0tTIl_Vg,,,,,
513,A10Q2h7GoKsvl3Z9NV1CzQ,,,,,
514,U569xa6_Z6GlQaET_Z2rXQ,2014-04-26,0.0,"AMEX is not accepted, but visa and maestro are fine",tip,pbzl_e8Dt2-bkWhA2iYZ6g
515,U569xa6_Z6GlQaET_Z2rXQ,2014-07-13,0.0,The owners are highly accommodating to any dietary requirements so don't be afraid to ask.,tip,QNi3gwXu4sj-U-RCZSgwJQ
516,U569xa6_Z6GlQaET_Z2rXQ,2014-04-25,0.0,Try out the lunch deal for only £7.95!,tip,pbzl_e8Dt2-bkWhA2iYZ6g
517,DEEPKm95hlZyTJL0WKAwrA,,,,,
518,DKT6xzZZamY0m89lPfpnnA,2013-07-26,0.0,You can check out and leave you bagage behind for a moment,tip,RpwnE337F7wa8fUr13WCLw
519,DKT6xzZZamY0m89lPfpnnA,2013-07-24,0.0,"Free WIFI in de welkomsruimte en het werkt supergoed! Verder mag hier gegeten worden, wat s avonds erg fijn is!",tip,RpwnE337F7wa8fUr13WCLw
520,KhIidXoCpQgagTJFgS2yeA,2012-09-14,0.0,"Cajun chicken, bacon and cheese panini. You had me at bacon",tip,KehJA7qpxkTYB84MUhFkyg
521,KhIidXoCpQgagTJFgS2yeA,2014-06-29,0.0,It's cash only!,tip,c00bNetooVrxsYyQwhwJHg
522,KhIidXoCpQgagTJFgS2yeA,2012-06-10,0.0,Great Scottish breakfast for cheap!,tip,YHqAm1z1rB8sGVUbM59Q6A
523,3Ms_jV2Pp2VFfz8CqZcDjw,2013-07-05,0.0,Always has people. Good brews down from Royal Mile,tip,L0KyoOSF9dexOKt_YNxQ3Q
524,3Ms_jV2Pp2VFfz8CqZcDjw,2013-07-14,0.0,Ged is a great host with a true British sense of humor!,tip,MQtv4Z2137Ahcr26os6C1g
525,3Ms_jV2Pp2VFfz8CqZcDjw,2013-09-01,0.0,Sign up for their email club to get £5 off your finger for 2,tip,nQ12m3cBkcR64gBsM_OrjA
526,3Ms_jV2Pp2VFfz8CqZcDjw,2014-05-31,0.0,Awesome Trany Goth Bartender,tip,stf-Vjh-wMNVVsCyxgr44w
527,A9AhNu0mQLjr9CAlrn3gGg,,,,,
528,Src_MVEcsNPe8vDp4lHkXg,,,,,
529,4tHDW0O8ZunvT8SVmI69bQ,,,,,
530,AiHmzAK6ASk7jNf27Eo4cQ,2014-07-11,0.0,If you can't decide between all of the amazing options then you can take half portions to make up a main,tip,uGIZNfmn-xHsxoZQdD-Jdw
531,AiHmzAK6ASk7jNf27Eo4cQ,2012-06-04,0.0,Fab GF chinese - yes please! :-),tip,YslVzCJPQoeOwqnYduJlyQ
532,dKe3N7pvs5lr0J1uGO45bg,2014-03-24,0.0,very small,tip,nQSfrGaXWn4XL1brea9Sfw
533,dKe3N7pvs5lr0J1uGO45bg,2014-12-02,0.0,"Must see, als je een fan bent van Schotse auteurs (bijv: Sir Walter Scott)",tip,RaR73_oOCNUNpNwW3hNaeQ
534,dKe3N7pvs5lr0J1uGO45bg,2012-06-02,0.0,"Worth the trip. 30 min max, even with All the nooks and crannies.",tip,znsZlfL1bu7kkGp_O-qbwA
535,VWH8NApJpkp4CsLMmIfYNQ,2011-11-16,0.0,4 soups for the price of 3,tip,pJLV9P7rQiDg5aOvYsV2xA
536,ehC0mPcX_XbXKmMXZjUMxg,,,,,
537,rMFMQGAVPe8T5tDWH1Fyfw,2015-06-03,0.0,Closed! Go to Shandwick place!,tip,pbzl_e8Dt2-bkWhA2iYZ6g
538,G_E5BkYUsBCZmPWyt_f6VQ,2012-09-16,0.0,Super busy on weekends but the staff are so friendly you still feel like you get personalised service:),tip,hWD_PTfJUXjIYb1UJ0wNFg
539,G_E5BkYUsBCZmPWyt_f6VQ,2012-12-08,0.0,Free wifi!,tip,hWD_PTfJUXjIYb1UJ0wNFg
540,G_E5BkYUsBCZmPWyt_f6VQ,2013-05-10,0.0,"A skimmed White chocolate mocha, no whipped with hazelnut - cheers!",tip,6GiCNlObz5jWy9PPSAXP7A
541,G_E5BkYUsBCZmPWyt_f6VQ,2011-11-16,0.0,Good flat whites here,tip,pJLV9P7rQiDg5aOvYsV2xA
542,EcCzmA_FJDGRgRfhjCOMBQ,2012-10-07,0.0,"If it's remotely nice outside, definitely opt for the beer garden - one of the nicest outdoor seating places in Edinburgh!",tip,6ux_7Z6ycYYvC8PNxQbWfw
543,EcCzmA_FJDGRgRfhjCOMBQ,2013-01-02,0.0,Don't expect to be served! Order from the bar!,tip,Sa5m1g2tiJD7wSS2GP5DrQ
544,EcCzmA_FJDGRgRfhjCOMBQ,2013-05-24,0.0,Comedy night! :),tip,In6L6fy4jFlN0E-LEZXGiw
545,EcCzmA_FJDGRgRfhjCOMBQ,2013-11-23,0.0,Comedy club Friday and Saturday @ 20:30!!,tip,pbzl_e8Dt2-bkWhA2iYZ6g
546,EcCzmA_FJDGRgRfhjCOMBQ,2012-06-03,0.0,Wee glass of wine in the sun! Perfect post Jubilee Afternoon Tea thing to do!,tip,fWSwi74Zk1mscAQcIABMuw
547,f1x7p_qiXjpqQUv9NQTuQw,,,,,
548,ZNb-gsfWpbu20VSvPZ2kKQ,,,,,
549,tUk4U7-ZfVR_HClXt1-tuA,,,,,
550,MOGlHebIgO9VxHkVSD3mKA,2012-08-23,0.0,Great selection of gluten free options,tip,5WegeAxKdSNnAG61MIofsg
551,MOGlHebIgO9VxHkVSD3mKA,2014-07-08,0.0,.,tip,avqP9z9mHYQhiAR9XBhMLg
552,MOGlHebIgO9VxHkVSD3mKA,2011-08-07,0.0,Gluten free pizza bases!,tip,MVLE1HfqUn6SKhFk4Y9-IA
553,bUdQ0yKUFxJxJJ7b_RIung,2012-08-18,0.0,Free WiFi!,tip,2kMVGgn2RK5bkHY0MCFHxA
554,aW5iXzvvnsQ9YOPJPUof3w,2014-04-21,0.0,Good menu choice for a small restaurant. Nice quaint atmosphere and good pasta.,tip,27BRD33eJPQeHAiBq0YezQ
555,aW5iXzvvnsQ9YOPJPUof3w,2012-10-24,0.0,Pasta and glass of wine for £7.50 on Monday through Wednesday,tip,hWD_PTfJUXjIYb1UJ0wNFg
556,z0dmqSda51WKcFe7yFpPDw,,,,,
557,yMSRct8YGEO7bVkSPNjD4w,,,,,
558,9862JpPpbMcRjGztDWYZyg,2013-10-04,0.0,"Soup of the day or sandwich or hot dog, hot drink or soft drink, and fruit or crisps for a Fiver!",tip,pbzl_e8Dt2-bkWhA2iYZ6g
559,9862JpPpbMcRjGztDWYZyg,2013-12-03,0.0,£1.50 for a coffee before 10! (make sure the barista remembers the offer!),tip,pbzl_e8Dt2-bkWhA2iYZ6g
560,9862JpPpbMcRjGztDWYZyg,2014-01-26,0.0,"Comfy couches, chill vibe, food is fine and inexpensive.",tip,KMplxDK7d5FTD_5YbCUkIQ
561,9862JpPpbMcRjGztDWYZyg,2014-05-31,0.0,Bring your own drinks!,tip,PjeeWtLfQUCfP7ieA7T3AA
562,9862JpPpbMcRjGztDWYZyg,2011-08-30,0.0,"Half price chilli bowl, £2.50, offer on now.",tip,yv6lfacR1SMTK-m_jJBshA
563,C4TRU_cvv4FASvh6tCMY2w,2013-10-03,0.0,great fresh shoarma!,tip,tZs84cKAUSOtP_nAiSdreQ
564,0avjCQRA5Z2f_AuzXyILSQ,,,,,
565,WyWjm1KysDRzpA9-pHGnaQ,2015-04-04,0.0,"If you live in the area, pop in here often to snoop their discount shelf. I've picked up some great sauces and oils at half price because it's the end of stock.",tip,JySNI9tIhmFFtUorc4zkwg
566,WyWjm1KysDRzpA9-pHGnaQ,2015-06-19,0.0,Great selection of fresh bread!,tip,JySNI9tIhmFFtUorc4zkwg
567,WyWjm1KysDRzpA9-pHGnaQ,2015-06-19,0.0,Pro tip: order your sandwich lunch ahead of time,tip,JySNI9tIhmFFtUorc4zkwg
568,F_1CYuNcOmRjxTnKirVaUg,,,,,
569,O5g8Mpz7CoyxtvSnty_mmA,2013-08-22,0.0,Viel besser,tip,pENVpJFtSXSoG9c6uHey8A
570,O5g8Mpz7CoyxtvSnty_mmA,2012-06-19,0.0,If you have meeting here you only get one free Internet access code. It's £16 each to get anymore,tip,ifkTViV_buOHEigExzEVRQ
571,rTmG-TrKqi4k25InF0kJqQ,,,,,
572,IcEQ1-pYdL9oPRQs7BakZw,,,,,
573,QYwnYMzjXESzEjc-yAHC1A,,,,,
574,qIEHd90miWz7aAddUKjGuw,2010-05-22,0.0,The mushroom crepe is AMAZING,tip,2pxcprc3GGAeI_RM88-Cgw
575,IxE1-n6xZTFBkCkT1E-rvw,,,,,
576,IxCgVy219bfbRq7xEwODAQ,2013-06-02,0.0,"For watching sport, Smithies makes up in atmosphere what it lacks in screens. And sometimes, good company, great beer and old fashioned service is more important than HD big-screens.",tip,6ux_7Z6ycYYvC8PNxQbWfw
577,IxCgVy219bfbRq7xEwODAQ,2012-09-17,0.0,Great place to get away from the tourists. Nice and friendly bar staff. Oh and love that they have toasties!,tip,6ux_7Z6ycYYvC8PNxQbWfw
578,6RVoRilHow-zehz_qVZQCA,2011-09-17,0.0,"Super soirée hier soir. Bières, cidre a la poire suédois, Frankenstein fait même son apparition!",tip,jMy0oKIej2m4o0CG-6mR-g
579,6RVoRilHow-zehz_qVZQCA,2014-04-21,0.0,"It's.....alriiiiight.  Nothing great, just alright.",tip,dO8OqhxTkAwiyXPMbQ66eg
580,6RVoRilHow-zehz_qVZQCA,2015-12-14,0.0,Silent movie Tuesdays - borrow their headphones and enjoy a movie with your pint!,tip,vmyURrsBhEhnWjp697_qEw
581,6RVoRilHow-zehz_qVZQCA,2011-01-23,0.0,Try the monster platter! Heart attack on a plate... Mmmmm yummy!!!!,tip,6YHHjI-ZegmbXeSyUstjcA
582,IUa2l15oFsROPt7amiod2Q,2015-12-21,0.0,Newly renamed The Joker & The Thief.,tip,M4MVVzNPZHiJdnNvWjL8VQ
583,xPqe7DBRC7PWmEtMz5CbGQ,2012-09-24,1.0,Top floor/ 5th floor has a lot of noise on the roof and whistling from the wind.  Lower floors are quieter.,tip,beeNgNDk6rvDC7kXN1qOjg
584,xPqe7DBRC7PWmEtMz5CbGQ,2011-08-29,0.0,Free wifi. If you can get it to work!,tip,h8RluJP3-4nq2vESrCOVjA
585,BKJJEHhZaWPu8oTvvr-QrA,2012-10-22,0.0,Free Wifi,tip,-QSNRIxny2I26yJT82OWtA
586,yn4m2uR_XvoLRZ8Zpp_hCg,,,,,
