,business_id,date,likes,text,type,user_id
569,yxvh7Hi4OwTiNqEjCMBvXQ,2011-06-21,0.0,"Another yelper dinner, yum! Perfect for such a horrible, wet day.",tip,wx12_24dFiL1Pc0H_PygLw
570,yxvh7Hi4OwTiNqEjCMBvXQ,2011-06-29,0.0,If you only do one thing this year...come and eat a meal here! The Unlimited Banquet is fantastic value and the dumplings are to die for!,tip,fWSwi74Zk1mscAQcIABMuw
571,yxvh7Hi4OwTiNqEjCMBvXQ,2012-11-11,0.0,Aubergines in garlic are incredible. Who knew the lowly purple veggie could taste so good?,tip,sfJP6W0E_JThj5eXLBd6pA
572,yxvh7Hi4OwTiNqEjCMBvXQ,2011-01-14,0.0,"Portions are large here, and you may well over order if you take their advice of 4 small dishes per person, or 1 lge and 2 small.",tip,9HAZQakDPMi1uBhFZQyOpQ
573,8_N-ADFdS-aYLO_fdNaCpw,2012-02-17,0.0,Chicken Katsu - yummy!,tip,7JOQqfDtaXgDDoRfnoVKIA
574,8_N-ADFdS-aYLO_fdNaCpw,2013-03-31,0.0,Get the eel,tip,uq9tCNnMJxM4QNrbUC2tfQ
575,8_N-ADFdS-aYLO_fdNaCpw,2013-07-26,0.0,Sat out in the sun waiting for my fish!,tip,-8zhUSkiBdIRUfeXM1KM6Q
576,8_N-ADFdS-aYLO_fdNaCpw,2014-04-05,0.0,"Do yourself a favor and visit the Broughton St. ""Bonsai"" (I've been there at least twice), don't waste your money at this place.",tip,sav3LcdqbclzQwRWwuezfw
577,8_N-ADFdS-aYLO_fdNaCpw,2015-11-24,0.0,£4.90 lunch menu available Monday to Friday 12 till 5pm,tip,N2e-nyZ5npHL0c0QzFRHmA
578,8_N-ADFdS-aYLO_fdNaCpw,2011-01-10,0.0,"Grouping deal, excellent.",tip,wx12_24dFiL1Pc0H_PygLw
579,ivKQXW61dlcgoOGzN63S7A,2013-01-30,0.0,"My new gem of Edinburgh- cannot believe I only just discovered it! Lovely, cosy and with a relaxed atmospher, and a fantastic 2 courses for £10 menu. Chicken Caesar salad followed by  pork belly- both were delicious :D looking forward to my next dinner date opportunity!",tip,SsVJUYDAdyX47ndpHSI42w
580,ivKQXW61dlcgoOGzN63S7A,2013-02-12,0.0,asahi on draft!,tip,tZs84cKAUSOtP_nAiSdreQ
581,ivKQXW61dlcgoOGzN63S7A,2013-12-29,0.0,A really nice place with a lot of cute bartenders :p.,tip,LvPWjnGC6WgKuePsLt5UBQ
582,ivKQXW61dlcgoOGzN63S7A,2014-02-23,0.0,Love the blueberry smoothie!,tip,hmjxU1-61c8JNk9ur-5XDw
583,ivKQXW61dlcgoOGzN63S7A,2014-05-31,0.0,Excellent food and really nice atmosphere.,tip,PjeeWtLfQUCfP7ieA7T3AA
584,ivKQXW61dlcgoOGzN63S7A,2012-05-09,0.0,Vedett beer. Tucked away. Great find,tip,YHqAm1z1rB8sGVUbM59Q6A
585,XUyxdt8Nt9IvgpMrCTG6Hw,2010-06-07,0.0,Empire biscuits are delicious,tip,2pxcprc3GGAeI_RM88-Cgw
586,eal7Vfv39cAUVIyiJJ--Jw,2013-03-03,1.0,2-course lunch deal for £5.95,tip,gxNLfuOCnHrH5kVVWhFDiQ
587,2X_IKaaeVgm1v9SBNeQxkQ,2013-02-08,0.0,Looks lovely from outside and served nice coffee. Plenty choices for afternoon tea treats. Welcome environment.,tip,Zm4XIrRP4c3eSXIfzXhdOg
588,2X_IKaaeVgm1v9SBNeQxkQ,2013-04-06,1.0,The French toast is amazing! Cinammon flavoured and not too eggy or heavy. Huge portion.,tip,wx12_24dFiL1Pc0H_PygLw
589,2X_IKaaeVgm1v9SBNeQxkQ,2013-05-25,0.0,Great food & catch up with Mrs D,tip,TV2x0Wc8ZfmsUgQEt67b_A
590,2X_IKaaeVgm1v9SBNeQxkQ,2014-01-27,1.0,"No wifi and no cell service, so bring a book",tip,KMplxDK7d5FTD_5YbCUkIQ
591,2X_IKaaeVgm1v9SBNeQxkQ,2014-08-08,0.0,"Superb food, not the most child friendly place in the world.",tip,pLmZ0mSMohAOIamaEGN5cw
592,2X_IKaaeVgm1v9SBNeQxkQ,2014-10-19,0.0,Great food but hostess could be friendlier.  And the guy that makes the coffee takes him self way to seriously .,tip,SCGOXhL-2NeluGgJMLNe6g
593,2X_IKaaeVgm1v9SBNeQxkQ,2015-02-03,0.0,Great chai latte!,tip,JySNI9tIhmFFtUorc4zkwg
594,2X_IKaaeVgm1v9SBNeQxkQ,2015-02-04,0.0,Casual dining with full espresso menu and organic food. Brunch served all day with free wifi service,tip,-DULNjvrHrHIKOt1W5FDPg
595,2X_IKaaeVgm1v9SBNeQxkQ,2015-03-22,0.0,They don't take reservations in the weekends and expect to wait 30-40 minutes around noon time for a table.,tip,yTI9NEU-pB5ZOYm-TifR1w
596,2X_IKaaeVgm1v9SBNeQxkQ,2015-05-24,0.0,"Very busy on a Sunday, but they let you wait with a coffee!",tip,q6DduWRtbDOZwsJSM3A_5A
597,2X_IKaaeVgm1v9SBNeQxkQ,2015-06-22,0.0,Really great breakfast on Sunday. Eggs Benedict on smoked salmon. Well prepared. Friendly staff,tip,R6B6q4Qta4q52N_8QGnGvw
598,2X_IKaaeVgm1v9SBNeQxkQ,2015-08-22,0.0,Gluten free options available and you have choices here! :-),tip,YslVzCJPQoeOwqnYduJlyQ
599,2X_IKaaeVgm1v9SBNeQxkQ,2012-02-08,0.0,I recommend the latte.,tip,4Pxpvzadr7jRqeHd5IKBBA
600,EpkR4JdE5UuNexHbWXsfig,,,,,
601,NVGQE0sxOQdTcq38qq0Awg,,,,,
602,UvvUc4KzRLdT1A6EehFiUg,,,,,
603,l5geRDF0zXr6l9A-42z8qQ,2010-10-24,0.0,Awesome seafood and autumn  pies,tip,R1Qz_0LBjJxx5nUf-YDPAg
604,l5geRDF0zXr6l9A-42z8qQ,2011-05-16,0.0,Nero d'avola: gooood.,tip,6MIGFrpOv1LXRIa1dACEoQ
605,l5geRDF0zXr6l9A-42z8qQ,2011-09-18,0.0,Dernier déjeuner a Edimbourg ...super cadre. Carte bien écossaise.,tip,jMy0oKIej2m4o0CG-6mR-g
606,l5geRDF0zXr6l9A-42z8qQ,2012-01-27,0.0,Pig's cheeks!,tip,PH-TR5VxMTOmOscSeufDMw
607,l5geRDF0zXr6l9A-42z8qQ,2012-07-15,0.0,Incredible haggis + free wifi + awesome French and Scottish waiters/waitresses.,tip,7xp62GTvKY3gHI36JJFe_A
608,l5geRDF0zXr6l9A-42z8qQ,2012-10-13,0.0,We walked over here at 3pm but they said their kitchen was closed. Looked like they were doing some kitchen remodeling.,tip,nVs7FBe-PzzvLk0K0TtYmg
609,l5geRDF0zXr6l9A-42z8qQ,2010-02-10,0.0,A foodie's paradise.,tip,6R3qZ_EbxXoTHwG8Ys3dKA
610,xy3RGcgJFKSpkMh78Ig7QQ,2012-06-14,0.0,Fun quiet place for lager or scotch.  Very cool place.,tip,cfiQDsWLrKtWykOQ3P1e8Q
611,xy3RGcgJFKSpkMh78Ig7QQ,2015-07-13,0.0,"The venison pie is delicious, and a great deal for the price (especially on the Royal Mile).",tip,qlcwfLpIG62p2VccbG-idQ
612,xy3RGcgJFKSpkMh78Ig7QQ,2015-12-17,0.0,Awesome tasting tours of whisky,tip,hdp4-ABw5NZVWl0itwQ5_w
613,xy3RGcgJFKSpkMh78Ig7QQ,2011-06-14,0.0,Stop in for a pint after doing the tourist thing at the castle,tip,eSGtcP5hKHVinEQt48o40w
614,xAArbabj2BbaICPR8mz7fg,,,,,
615,5pB-HQT-LvEdE2Pa5oyxdw,2011-09-11,0.0,Double espresso and a stoats bar for breaky! Ace,tip,qXLte7ikUM-__NHU5RaUgg
616,5pB-HQT-LvEdE2Pa5oyxdw,2012-04-21,0.0,What the hell have they dooone? Somebody killed my coffee shop :(,tip,qXLte7ikUM-__NHU5RaUgg
617,5pB-HQT-LvEdE2Pa5oyxdw,2012-04-21,0.0,"Dear Relish, whoever had the brain fart to change you layout needs shot! You have committed the biggest crime in Leith coffee shop history!!",tip,qXLte7ikUM-__NHU5RaUgg
618,5pB-HQT-LvEdE2Pa5oyxdw,2012-08-13,0.0,Cheeky last lunch while living in Leith,tip,qXLte7ikUM-__NHU5RaUgg
619,5pB-HQT-LvEdE2Pa5oyxdw,2013-03-01,0.0,Don't turn around when ordering at the sandwich counter! The deli shelves behind you are veeery tempting.,tip,6ux_7Z6ycYYvC8PNxQbWfw
620,5pB-HQT-LvEdE2Pa5oyxdw,2013-06-20,0.0,Amazing soups and sandwiches! Some of the best in the Shore area.,tip,jLP8G23VJn0azWvku3QJ8w
621,5pB-HQT-LvEdE2Pa5oyxdw,2015-04-16,0.0,"They do make your own wraps and sandwiches, perfect for someone like me with food intolerances",tip,F445RJiOq2As44h8Jaxypw
622,5pB-HQT-LvEdE2Pa5oyxdw,2011-09-11,0.0,Need a cappuccino and a pain au choclat? Get yourself to relish!! Ace,tip,qXLte7ikUM-__NHU5RaUgg
623,nqA8UMaFc9rhd178cCcGlQ,,,,,
624,yQNiT3CDHC5dRYgB2XX2uQ,,,,,
625,_r5wdqj0GYI_IttoPpCDbw,2012-01-24,0.0,"Big cafe menu in a small space, reasonable prices.",tip,1rGcekTCQyfy2ZH1MISNnw
626,3-hYANZRTcZsfMLT8X1YwQ,2013-09-22,0.0,"Perfect for late night ""Get Down!"" Thanks Fellas!",tip,JwNpTAjVghQTYVdQz1QstA
627,X0QrdeEDhkuh-bfrp6JHqg,2012-04-30,0.0,Day for a Baked Tattie!! Brrrrrr...,tip,Xk8WOG4_2sayloIV7A7Y8g
628,X0QrdeEDhkuh-bfrp6JHqg,2012-05-21,0.0,Enjoying bread while I can #braceface,tip,Xk8WOG4_2sayloIV7A7Y8g
629,MITa9f_DF6F_dVr1Dyk6Qw,,,,,
630,OgjJVba804PoalvsmH6o4Q,,,,,
631,Kr-VWxzMrhSIYrrs2_Qwlg,2011-02-13,0.0,Don't even bother,tip,8KzrtKXSU1Gtr9DSs_NrfQ
632,VHehbRMOnPFVjnNdKGf-qQ,2013-06-24,0.0,"Awesome burritos and they play Manu Chao, an added bonus!",tip,jLP8G23VJn0azWvku3QJ8w
633,VHehbRMOnPFVjnNdKGf-qQ,2015-02-04,0.0,Friendly staff!,tip,eq1uG_B-l9epn0Y4FSKiOA
634,VHehbRMOnPFVjnNdKGf-qQ,2015-02-07,0.0,"Friendly staff! Great food and drinks, super cool atmosphere. I suggest the fajitas.",tip,eq1uG_B-l9epn0Y4FSKiOA
635,VHehbRMOnPFVjnNdKGf-qQ,2015-03-07,0.0,"Fantastic venue, great staff, great food!",tip,lZf8jASnDChvQbHMdSD_lw
636,VHehbRMOnPFVjnNdKGf-qQ,2015-03-25,0.0,Pretty good,tip,9ATKCgAce-bY-gVYSpJo7Q
637,VHehbRMOnPFVjnNdKGf-qQ,2015-09-28,0.0,Good wine list and great food for v reasonable prices.,tip,eTU8BCAUorc4BMSRiNCDzg
638,VHehbRMOnPFVjnNdKGf-qQ,2015-10-30,0.0,Good service! Tommy's marg is delicious,tip,zXUq1eSNM2bL4W2PwyKBtQ
639,cW5rkOyQYKV9WNwd-yG93A,,,,,
640,d-K2njXXxgA0JJx8SmPt2Q,,,,,
641,llZgzQwyy6fgXctdP8NuAw,,,,,
642,6MujEd4R1taYm__hZ2gLZA,2012-06-11,0.0,Innis and gunn on tap and blue moon!,tip,OskgfrWPNYEQVLMOrNjF6A
643,6MujEd4R1taYm__hZ2gLZA,2012-06-20,0.0,Great homemade burgers and they are gluten free!,tip,YslVzCJPQoeOwqnYduJlyQ
644,6MujEd4R1taYm__hZ2gLZA,2012-06-30,0.0,"Eggs Benedict and smoked salmon....yum,yum,yum!!!!!",tip,fWSwi74Zk1mscAQcIABMuw
645,6MujEd4R1taYm__hZ2gLZA,2012-09-05,0.0,Now has cobra on tap. Yum,tip,OskgfrWPNYEQVLMOrNjF6A
646,6MujEd4R1taYm__hZ2gLZA,2013-04-30,0.0,Great mid week drink offers cheap cocktails and wine yay,tip,-8zhUSkiBdIRUfeXM1KM6Q
647,6MujEd4R1taYm__hZ2gLZA,2013-05-24,0.0,TGIF!,tip,-8zhUSkiBdIRUfeXM1KM6Q
648,6MujEd4R1taYm__hZ2gLZA,2013-06-16,0.0,"Great wine deals, below average food unfortunately",tip,-8zhUSkiBdIRUfeXM1KM6Q
649,6MujEd4R1taYm__hZ2gLZA,2015-01-30,0.0,£10 main and starter 7 days a week!,tip,pbzl_e8Dt2-bkWhA2iYZ6g
650,6MujEd4R1taYm__hZ2gLZA,2015-01-30,0.0,Gourmet burger on Wednesdays!,tip,pbzl_e8Dt2-bkWhA2iYZ6g
651,6MujEd4R1taYm__hZ2gLZA,2015-01-30,0.0,Live music Friday's @ 21:00!,tip,pbzl_e8Dt2-bkWhA2iYZ6g
652,6MujEd4R1taYm__hZ2gLZA,2015-04-11,0.0,Have 5 people and get the great seat by the window.,tip,CujbWRr1yITjZZ93v3-aSw
653,6MujEd4R1taYm__hZ2gLZA,2015-08-02,0.0,Service not great (you will rarely have a server check in on you) and the food takes quite a long time to arrive but is tasty once you do get it.,tip,CujbWRr1yITjZZ93v3-aSw
654,6MujEd4R1taYm__hZ2gLZA,2015-09-16,0.0,Brilliant ! I always think about the great food I had here. HIGHLY RECOMMENDED.,tip,S0lgwYsuOf9xJMyVzWM4jg
655,6MujEd4R1taYm__hZ2gLZA,2015-10-15,0.0,"The lunch special is insanely good! Two entrees between two people for £10. It's hard to beat £5 per person, especially at this level of quality.",tip,ibhGECyKVL27esNEmlUXdg
656,6MujEd4R1taYm__hZ2gLZA,2015-11-06,0.0,All day breakfast!,tip,lpV8faLk9eEYPSTPFyOxMA
657,MChDCe2bopMtQgPjj1XxpQ,2011-11-29,0.0,Now serving their Winter Warmer drinks menu - highly recommend the Crabbies mulled wine on a chilly night.,tip,JQnuYazKd3ifuCWC-3mzlA
658,MChDCe2bopMtQgPjj1XxpQ,2013-05-08,0.0,£4.99 meals that include a glass of wine or beer,tip,jRteemWmPzYuTxFe0L0xJQ
659,MChDCe2bopMtQgPjj1XxpQ,2013-11-17,0.0,Burger chips and drink 6.29!,tip,pbzl_e8Dt2-bkWhA2iYZ6g
660,MChDCe2bopMtQgPjj1XxpQ,2015-05-04,0.0,Now refurbished and part of the Flaming Grill pubs !,tip,pbzl_e8Dt2-bkWhA2iYZ6g
661,MChDCe2bopMtQgPjj1XxpQ,2011-06-11,0.0,"Cheap and cheerful.  There's probably somewhere better to eat or drink, but if simplicity is your desire then this place is clean & friendly",tip,JQnuYazKd3ifuCWC-3mzlA
662,S7RqCplads-Pvqb2k19yew,,,,,
663,M7BNZfYcWPgj2kxXz1yRMg,2013-03-25,0.0,Fantastic place to grab goats cheese. Selection of crackers available too.,tip,WPapRBgr61wnsM_4TEZgNg
664,M7BNZfYcWPgj2kxXz1yRMg,2011-04-08,0.0,Mmm Scottish cheese!,tip,02RDnE3850y-PRoE53ja6w
665,9syifaJhqBK_R1KfeGHvYw,,,,,
666,eKp012jNe4LL6q7YRfAXWQ,,,,,
667,WBMQbW19_xH2zoUjAzIAAQ,,,,,
668,JSEJ2l4LNJz8f3q39Gx31w,,,,,
669,h8kf3PVrRk8PamXQwABqrw,,,,,
670,Nom2-t7jSD4RvbsgnxaP3Q,,,,,
671,eh480J34aBFwikOvwlZaNQ,,,,,
672,HMijMsCdGqFPGa8R3wdNhA,,,,,
673,ZNVicGnKfP-52Kxv8jOpiQ,,,,,
674,Fe5a8ACd85KVTy5q6l47PA,2015-10-30,0.0,"The nann are amazing and massive, probably only need one between two.",tip,cRyJmBP3djzgj2kO_2XvrQ
675,SRj_dgdfa8l8yprClGIhrg,,,,,
676,6RsqA11RGj_tyUvMoDdnCA,2013-04-13,0.0,"Can't go wrong with a KFC no and again. Zinger Tower Burger with 4 Hot Shots.

Is it fine dining? Hell no!

Was it good?? Oh yes!!",tip,cr0D4Pz7nkWiEsWe8hYhsQ
677,jk162BUZBMdl5it6DRz2bw,,,,,
678,gBJkm5lDB1sjSibaYo0gPA,2013-09-15,0.0,The Turkish style pizza here is not bad,tip,rtS7mDof5d-cEPBsmVuUJw
679,YBIM76tvxivszpDX51dkOA,,,,,
680,5ItCz2CsxGRmh7rjxAhvyw,,,,,
681,IkMNmQK36geFrxYJ4HpehQ,2015-12-10,0.0,"Great soup at Annabelle's and they bake their own bread, which is always a winner with me :-)",tip,RvyBcMVefE8BADMo0Dl48Q
682,QSO9PND1v5sOyOgvTgX_qw,,,,,
683,pcZya2NujeyVqauKxUJ9-Q,,,,,
684,xaB8EHpyKKAHLLs5ZcvP7g,,,,,
685,Z2f_wtyr5-s1QBfNGSGO2w,2013-01-04,0.0,Bacon & Cheese Big Tasty & a hoof & tail burger just filled a space.,tip,TfDNVxzjXsZl--WGiytT1g
686,Z2f_wtyr5-s1QBfNGSGO2w,2013-01-04,0.0,Not normally here but seems ok food nice and hot...,tip,XYQt7A79kqHmoqjZYbyfhw
687,2dUrYkzgoIuFC8hu1DTknw,2013-02-21,0.0,Great lamb vindaloo (possibly best ever!) huge garlic naan!,tip,YYz9sM0_98ksQJUeHs-SJw
688,2dUrYkzgoIuFC8hu1DTknw,2014-08-01,0.0,"Amazing food & great, friendly service every time. I will be back.",tip,yNOJJeMQ5ES8FJoe4LDlHg
689,YsMVV5UIXSh6w32QPkYHcQ,,,,,
690,3UYAEVkrmaSV7D7rny1rzg,,,,,
691,m0yOk-81jhCxUXy4_hqMpw,2011-03-09,0.0,"If going for lunch on either a Sat or Sun, seriously consider making a reservation. Unless very lucky, you most likely not get a table.",tip,OH7IB5YVhs41H7x4dHpuNg
692,m0yOk-81jhCxUXy4_hqMpw,2011-03-28,0.0,"Proper, est. 1360",tip,V_7Ri8F_RdbDjF2FP_fnFQ
693,m0yOk-81jhCxUXy4_hqMpw,2012-05-11,0.0,Bottle of champers down... Nice!,tip,Xk8WOG4_2sayloIV7A7Y8g
694,m0yOk-81jhCxUXy4_hqMpw,2012-07-20,0.0,Possibly the oldest licensed premises in the country. Quaint back beer garden. Fantastic secret in Edinburgh. They also have Skittles to play for £12.50/HR,tip,YHqAm1z1rB8sGVUbM59Q6A
695,m0yOk-81jhCxUXy4_hqMpw,2012-09-22,0.0,Always ALWAYS check the specials board before you order! Two visits now and two amazing mains missed. Gutted.,tip,omwu8Lq0Ynp2ZyhnDHQ38g
696,m0yOk-81jhCxUXy4_hqMpw,2013-05-30,0.0,Great spot!,tip,vqtRqpFEGfFFfmTjskdXyQ
697,m0yOk-81jhCxUXy4_hqMpw,2014-07-22,0.0,So good here! The onion and mushroom tart are so good or the fried brie.,tip,PEnLQuOfWttGTQjpWDltqQ
698,T5pXsUKSwXDd4ApID5QlbQ,2013-10-18,0.0,Buy one get one free every Tuesday!!,tip,pbzl_e8Dt2-bkWhA2iYZ6g
699,02GXtLDFGbDI3GRvxH_znA,,,,,
700,t7-vFrnBdN6Cn5XU4X3cgw,,,,,
701,8A-rkp1PuTefSSS8PmuE1A,,,,,
702,1dsO4GdGe7OKrXmd9nfneg,,,,,
703,orGRPvQADIXQ3B5g-os7Mg,2013-02-09,0.0,"Have wanted to come here for breakfast for ages, but now that I have I can say lunch is much more exciting here!",tip,6ux_7Z6ycYYvC8PNxQbWfw
704,syQJzSlYZJPEBQwHO36JzQ,2012-09-22,0.0,Kids fish and curly chips beautiful and could feed an adult!,tip,yv6lfacR1SMTK-m_jJBshA
705,syQJzSlYZJPEBQwHO36JzQ,2013-11-15,0.0,Lovely empire cookies,tip,t8mTGXXe8u5WF7mvN09zRg
706,syQJzSlYZJPEBQwHO36JzQ,2011-03-24,0.0,Book in advance!!!! It's very popular so use the dog & bone and let them know you're coming...,tip,OH7IB5YVhs41H7x4dHpuNg
707,HrE5xI3c0B1Sln98GLCkXA,2013-04-06,0.0,"A little slice of France tucked away in Edi. Fantastic value for the savourlicious, truly French cuisine.",tip,6ux_7Z6ycYYvC8PNxQbWfw
708,HrE5xI3c0B1Sln98GLCkXA,2015-12-23,0.0,The dauphinoise side is quite a big portion.,tip,DEc_48vZ1s70k-wfYUA2qg
709,HrE5xI3c0B1Sln98GLCkXA,2012-07-21,0.0,Nice!!!!,tip,c5KSI8QWt0icSyfG4AlutQ
710,OJv3-pdokbqhowMmZaeHCg,2011-11-26,0.0,Two courses at lunchtime for £8.95.,tip,gfD4mXz1mDvUpK2Lk1J1Nw
711,TLE7d83pJqOwF6k3jetc4g,,,,,
712,YqcuQo15ZOofCMtabalkTw,2013-07-13,0.0,Lovely outside garden area and they do allow dogs!,tip,g5wFDgLVe2gY3n7ZCuGwyQ
713,YqcuQo15ZOofCMtabalkTw,2013-07-20,0.0,Music's a bit loud!,tip,6GiCNlObz5jWy9PPSAXP7A
714,YqcuQo15ZOofCMtabalkTw,2014-07-05,0.0,Great sun spot out front and always a good atmosphere,tip,FRDbugHwLHTzsPMAfwJduA
715,YqcuQo15ZOofCMtabalkTw,2014-11-23,0.0,Enormous selection of gins in this bar. Over 100 apparently!,tip,sfJP6W0E_JThj5eXLBd6pA
716,YqcuQo15ZOofCMtabalkTw,2015-12-17,0.0,They take children until 8 pm.,tip,7bc7UFRA5VtF6G_MCoB_7A
717,YqcuQo15ZOofCMtabalkTw,2013-02-25,1.0,Pub quiz night 8pm Mondays,tip,o64IkZLYluCHlDtWzQE71Q
718,DrZ8rReiyTsLXoLr42APBA,,,,,
719,MNvWKHVUD9Kbo39tnDTLHg,,,,,
720,EXqWV2Dr91zN5MMs7wTXOw,,,,,
721,iFn4JThr3LYZxgsgDZ4Nww,2012-03-03,0.0,Delicious 3 course lunch for £13 ish...I'm absolutely and happily stuffed! Great restaurant!,tip,fWSwi74Zk1mscAQcIABMuw
722,iFn4JThr3LYZxgsgDZ4Nww,2012-03-03,0.0,"Very good lunch time fish, pasta and chocolate. Very happy to pay another visit here.",tip,L1Gtm7ovUSb98XG1P19oNw
723,zEqHsS91hOcNTXtm70qQ4w,,,,,
724,dnW_G3RvkYh-gSV0JEydsA,,,,,
725,H_qYAy_B8OlrCDMklf0M5A,,,,,
726,FLsvIusNl3NZ6gxuXaajSA,,,,,
727,nPWXDDsQdbvPArIwtY4hAQ,,,,,
728,ZvFi_R1rg260tgRKSU_6yw,,,,,
729,nSz7ukSlo9mW6YJdvb5mRw,2015-07-04,0.0,Bus station - 30p to use the loo. McDs two mins walk from station - loo + double espresso - 99p.,tip,ZRJCpNlaLaTiIB0RA6YadA
730,1RxsOdiWyIkA8B2_K3Df6w,,,,,
731,r_F1jMySiWH2qpaNVvORJg,2015-09-18,0.0,I the peacock Inn still open,tip,TDhhS4RGxa_-tPY3tpUSSg
732,r_F1jMySiWH2qpaNVvORJg,2013-11-17,0.0,Shared roast is a great option for a nice way to spend an afternoon,tip,SYS2JPhk0ZoKoIrNu_NKbA
733,EOchIu8KPD1SO39mT8-JlQ,,,,,
734,bqPXsuVziCGKUPUHUkGyYQ,,,,,
735,72aMHZszkTpCV_c5VwPiZA,,,,,
736,436HzbOivpoGJ3RlXA783Q,,,,,
737,urA0ALJ9edifkCgfjdjf9w,,,,,
738,LlZZJGe_ToqxLefdOqsvaA,,,,,
739,HRzWNlAHYYjkcG5NkaBgXw,,,,,
740,fDfNhIcSvz8AOCyxxcdF_w,,,,,
741,_lYyBi-Re6LPW333Orl6rA,,,,,
742,kSUYNayaf27F4yFzbul96w,2015-10-06,0.0,The bruschetta is ridiculously good. My girlfriend who refuses to eat tomatoes devoured a piece.,tip,ibhGECyKVL27esNEmlUXdg
743,kSUYNayaf27F4yFzbul96w,2015-11-28,0.0,Fresh home made pasta !,tip,t8mTGXXe8u5WF7mvN09zRg
744,p0GA5IkkFpVH-4WLoSOfhQ,,,,,
745,zUcTDtH6P4RlWRvJ4pweQg,2013-01-26,0.0,"Unless u're their family the service is pants, the cafe is dirty the lattes are more just hot milk and the tea is incredibly weak... Won't be back.",tip,uiu3_AdKoIOiqTWP392dOA
746,_YwaJy2wtry7kds0VwvJ4Q,2011-01-27,0.0,The lunch special is dirt cheap!,tip,heUrTzCBQGMGsx0jkV-Qzw
747,56_uqCzMcaBu1WxgoS8Xuw,,,,,
748,yS5MXTyFYeD0ipI9vUPIyw,,,,,
749,73YvRCWay6GHGQ7oxMxFQQ,2011-10-19,0.0,Delicious Yelp Eats meal! The baked apple tastes like Christmas,tip,wx12_24dFiL1Pc0H_PygLw
750,NYSi8a4-NABF5X_nqOXG5g,,,,,
751,T5dnLW29cS6AHHorpx0Mvg,,,,,
752,XmF4RnQmMr7CX9wQVUFa3Q,,,,,
753,J-EQS4IM5pETROThj4qbIg,,,,,
754,bDVNj8USiho2WhQO-bpttw,2015-12-11,0.0,They now do delivery within three miles when you spend over £15.,tip,DEc_48vZ1s70k-wfYUA2qg
755,GioTvp5uW1t82GkkiDcjRg,,,,,
756,Yg-igagyaX-89nyLKS7RYA,,,,,
757,pNru276cd7PJ4vV7ubYk5Q,,,,,
758,FTLOCnLMl1Jeo8uIICLf3g,,,,,
759,O0kzMnnv9kgRu5WhuS7bLQ,,,,,
760,vJSGkGg689R1BziewRFTSw,,,,,
761,DABHsgUPVizGHtRIo-vL9g,2012-02-26,0.0,"Staff are lovely, but the food I had was not nice at all. I wouldn't recommend it at all, as it is relatively expensive.",tip,7JOQqfDtaXgDDoRfnoVKIA
762,F_ASRRQjDpNx6bX4WqvpDA,2012-10-26,0.0,Black isle blonde on tap!,tip,G8AY_pBeYlD9KnC1zpJveQ
763,zYJhXVjEzLz92PVjkos8mA,,,,,
764,hSh0loErDwANcA82DmyzVw,,,,,
765,FfpqjCdslxLQqeLoT4ws9w,,,,,
766,jvHYL4erEPfYShLML4ROaA,,,,,
767,6thw6oE4W40yo4nFD9tQ7g,2012-12-04,0.0,"Lovely candlelit upstairs restaurant with scrumptious food, ladies get free desserts on Tuesday nights and they do a great Early Bird Menu between 5-6.30pm all week.",tip,SYS2JPhk0ZoKoIrNu_NKbA
768,59n9g2JDT7z4uGkbWyG-OQ,,,,,
769,94Ip7RLPpCZ7_RxDhoU8dA,,,,,
770,-aQiJlBuJsUcBCVgdW3u6A,2012-04-26,0.0,Cheap and cheerful! They have Hendricks gin at least so I'm happy!,tip,fWSwi74Zk1mscAQcIABMuw
771,-aQiJlBuJsUcBCVgdW3u6A,2012-09-15,0.0,Great value half price cocktails fri-sun! Under £4 mojitos!,tip,6ux_7Z6ycYYvC8PNxQbWfw
772,LBd9WVnJm1Hkb1IzB86fHQ,,,,,
773,Evf5rl1zZZpJ4LzHt_W4qw,,,,,
774,jwr_Ugjeh8MlbaaKGlWOTQ,2013-07-22,0.0,"Hopefully a fluke, but I've been by twice prior to this where it had closed/was closing earlier than expected... that said, I obviously liked the first trip enough to make my way back for a third, and finally successful, attempt! (And I'll definitely be back.)",tip,dMNex88xg0EsAda_O7Jphg
775,cGQgXKMkeX1aZFYGuKJgsQ,,,,,
776,cRpX86tDZZzUdahDD7Di8w,,,,,
777,7Flu2oNlKVP0-pH8Zu9qhw,,,,,
778,IX6io15YU2n8aeU-K3WECA,,,,,
779,B814vBx8gPrx3qN41MV_uw,,,,,
780,2LYLnSVja3u921WP_2Jo6w,2013-06-05,0.0,Service is horrible... Avoid this restaurant!,tip,xPUv51U-Fd5VV-NhfwZPew
781,7yAmxml_awXKadGjYW8SnQ,2010-12-04,0.0,First lunch in Edinburgh to celebrate a successful move!,tip,wx12_24dFiL1Pc0H_PygLw
782,7yAmxml_awXKadGjYW8SnQ,2012-03-16,0.0,Tremendous salads.,tip,Yo6WTjxu9mnitbm4639owA
783,7yAmxml_awXKadGjYW8SnQ,2013-05-21,0.0,Check out the new outdoor tables for tea n cake on a sunny day! Also opening in the evenings soon!,tip,Bvphbgy_mGdjIv0ZWbszMg
