business_id,date,likes,text,type,user_id
W14JnCeUsYPWYH8jlC7mXg,01/05/2015,0,Pool-Billard,tip,mfvesIE4lFel-ScGyYUngg
W14JnCeUsYPWYH8jlC7mXg,14/12/2012,0,"Very simple mantra. All is well, you're in The Bull. Great music, cheap ish booze, great atmosphere. What more does your average metalhead want?",tip,JCkzKmJYVfA6MEhsShpfsg
pNCi_Ru7Twi-c_4qsxjtyA,03/02/2013,0,cosy place to meet friends!,tip,tZs84cKAUSOtP_nAiSdreQ
pNCi_Ru7Twi-c_4qsxjtyA,31/12/2012,0,open on 1st January 2013,tip,tZs84cKAUSOtP_nAiSdreQ
fwHDW-SVvQm0Ukozr3Jkrw,25/04/2015,0,"A bacon, Brie and maple syrup toasted waffle? Haud me back!",tip,vmyURrsBhEhnWjp697_qEw
fwHDW-SVvQm0Ukozr3Jkrw,14/08/2015,0,Good coffee shop just of the royal mile. Always busy but nice snacks and cakes.,tip,piJfqP26E7S0sfP_ufiL_g
gqieCffMWjRTRIqdeXcvXQ,29/12/2014,0,Big screens showing the football.,tip,#NAME?
loMdTaHt7TkZ4mYt88Iphg,05/06/2013,0,Great coffee and quiet atmosphere away from the hustle and bustle from the Royal Mile,tip,0nBjpGHaDuoextb5PhW2mw
loMdTaHt7TkZ4mYt88Iphg,29/08/2011,0,"Got turned away when my young son desperately needed the toilet, looking for somewhere to eat later, certainly won't be coming here...",tip,f90cZmBiauviCSf09JJArw
OxsFOPxJcaGHfxBSIWs_SQ,,,,,
x02bWSJbx3VLZg6QytDpxQ,23/10/2010,0,Grabbing a half pint of cider post-potato,tip,0-SZCLONHQvilp7Ezht9Ew
x02bWSJbx3VLZg6QytDpxQ,22/09/2013,1,Last night in Edinburgh!,tip,JwNpTAjVghQTYVdQz1QstA
x02bWSJbx3VLZg6QytDpxQ,30/11/2015,0,Live music,tip,t8mTGXXe8u5WF7mvN09zRg
x02bWSJbx3VLZg6QytDpxQ,20/09/2013,1,Cheers Yeeps!!!!,tip,JwNpTAjVghQTYVdQz1QstA
wJL_KCCKzAod2b-GFete2A,30/05/2012,0,They have board games including scrabble!,tip,wx12_24dFiL1Pc0H_PygLw
wJL_KCCKzAod2b-GFete2A,21/08/2012,0,Last drop ie hanging,tip,eyjqD5kaAvtC1uGCMS-Yyg
wJL_KCCKzAod2b-GFete2A,18/07/2013,0,Nice bar with good beer selection at reasonable prices.,tip,pHF1_TC386NpjD9HMSqnzQ
wJL_KCCKzAod2b-GFete2A,22/02/2015,0,Delicious and decently priced food and great service! Loved my time here :),tip,2gXgsMWrE_6OeKvH8lB3xw
XLRanPYQSpnfwF8F2P5Mxw,,,,,
9r5Xh5UqA0mtC3_EOYoQTQ,20/10/2012,1,"Greatest Like is Salted Caramel & Pecan slice. I swear its 2000 calories a bite!Dislike, tables not cleared.",tip,TfDNVxzjXsZl--WGiytT1g
9r5Xh5UqA0mtC3_EOYoQTQ,21/11/2012,0,"If Starbucks don't pay UK tax, why do they charge 20% UK VAT?",tip,TfDNVxzjXsZl--WGiytT1g
9r5Xh5UqA0mtC3_EOYoQTQ,30/11/2012,0,Warning: Always remove stick to prevent splinters in your eyeball.,tip,TfDNVxzjXsZl--WGiytT1g
9r5Xh5UqA0mtC3_EOYoQTQ,30/11/2012,0,"Love this Starbucks for many reasons, not just the coffee ;)",tip,uiu3_AdKoIOiqTWP392dOA
9r5Xh5UqA0mtC3_EOYoQTQ,01/12/2012,0,"Great coffee, good banter with staff and efficient service when it's busy.",tip,uiu3_AdKoIOiqTWP392dOA
9r5Xh5UqA0mtC3_EOYoQTQ,03/12/2012,0,"WANTED!Dead or Alive.Starbucks/HMV Stalker.",tip,TfDNVxzjXsZl--WGiytT1g
9r5Xh5UqA0mtC3_EOYoQTQ,09/12/2012,0,Ok so I know I shouldn't be here since they are naughty for not paying tax but I needed a coffee.... What can I say!,tip,uiu3_AdKoIOiqTWP392dOA
9r5Xh5UqA0mtC3_EOYoQTQ,15/12/2012,0,The ginger snaps are difficult to snap but yummy when u manage it :),tip,uiu3_AdKoIOiqTWP392dOA
9r5Xh5UqA0mtC3_EOYoQTQ,15/12/2012,0,Always enjoy a coffee here,tip,XYQt7A79kqHmoqjZYbyfhw
9r5Xh5UqA0mtC3_EOYoQTQ,22/12/2012,0,Delightful :),tip,uiu3_AdKoIOiqTWP392dOA
9r5Xh5UqA0mtC3_EOYoQTQ,24/12/2012,0,Very busy but still enjoying my latte,tip,XYQt7A79kqHmoqjZYbyfhw
9r5Xh5UqA0mtC3_EOYoQTQ,27/12/2012,0,Jamie loves the Caramel Cream Frappicino,tip,uiu3_AdKoIOiqTWP392dOA
9r5Xh5UqA0mtC3_EOYoQTQ,29/12/2012,0,One of my favourite places for a coffee,tip,XYQt7A79kqHmoqjZYbyfhw
9r5Xh5UqA0mtC3_EOYoQTQ,30/12/2012,0,Yes I know this is my second latte today! Very busy but Q moving well.,tip,XYQt7A79kqHmoqjZYbyfhw
9r5Xh5UqA0mtC3_EOYoQTQ,06/01/2013,0,"Back here again, very busy sometimes wonder if they could do with more staff. Staff are great her though",tip,XYQt7A79kqHmoqjZYbyfhw
9r5Xh5UqA0mtC3_EOYoQTQ,11/01/2013,0,"Staff are so friendly and have a laugh with u, just what u need after work :)",tip,uiu3_AdKoIOiqTWP392dOA
9r5Xh5UqA0mtC3_EOYoQTQ,25/02/2013,0,"Not been here for a while, but still friendly & efficient",tip,TfDNVxzjXsZl--WGiytT1g
9r5Xh5UqA0mtC3_EOYoQTQ,22/09/2012,0,Always friendly... Some nice looking ones too... My favourite is a Columbian with a good head... On my LattÃ©!,tip,TfDNVxzjXsZl--WGiytT1g
ZhHHFrMlIO_J74TuOyspbQ,07/04/2011,0,A couple decent beers on cask. Quaint and welcoming spot.,tip,02RDnE3850y-PRoE53ja6w
ZhHHFrMlIO_J74TuOyspbQ,29/12/2013,0,Their malt of the month is a great deal,tip,#NAME?
ZhHHFrMlIO_J74TuOyspbQ,01/06/2014,0,"Solid pub, good food. Super friendly staff! Recommend.",tip,yegovbbvPSLzaaCOtPprFQ
ykj9Np6WWL-Txw84_eLgIw,04/06/2013,0,Just got messy,tip,vqtRqpFEGfFFfmTjskdXyQ
Q4NNptiJQ8mgxPhj_20zDw,,,,,
TlP7q6YjpIUscKAGEhJIhA,,,,,
NGsfNM7zy5lEl2Lu-318Dw,,,,,
ptHryWHORQa6x1nN2BVWnQ,,,,,
pNozqOyMv4gq7IUYEdhpHA,10/08/2012,0,Nice selection of beers:),tip,c5KSI8QWt0icSyfG4AlutQ
pNozqOyMv4gq7IUYEdhpHA,02/07/2014,0,Black Stella Artois!,tip,pbzl_e8Dt2-bkWhA2iYZ6g
pNozqOyMv4gq7IUYEdhpHA,21/07/2011,0,Guest Ale for the week: Copper Dragon cask ale...yum-ola!,tip,OH7IB5YVhs41H7x4dHpuNg
NK1VD0rohDhX9cIdPI57Bg,,,,,
VtwMVVgeAOCosAO_Il9WYg,04/04/2014,0,GF options - GF beer (Estrella Daura) and also pizza!,tip,YslVzCJPQoeOwqnYduJlyQ
VtwMVVgeAOCosAO_Il9WYg,27/12/2015,0,Good selection of gins considering it's not a gin bar.,tip,TV2x0Wc8ZfmsUgQEt67b_A
VtwMVVgeAOCosAO_Il9WYg,21/06/2012,0,Bangers & mash is huge!,tip,GkRBnPOBYD9ozp4ptPiW9w
rLFnR52oBi8oqobHmVMrjw,,,,,
SDNTZcXLxjq003SEdqQbYw,15/04/2013,0,Lovely afternoon tea. Delicious cakes and scones,tip,TV2x0Wc8ZfmsUgQEt67b_A
SDNTZcXLxjq003SEdqQbYw,23/05/2013,0,"Great for a civilised drink, I had wine but the people next to me ordered giant club sandwiches which looked excellent, great relaxing but smart atmosphere, love it",tip,IodYPC0AdUHEUXc-y2jTKg
SDNTZcXLxjq003SEdqQbYw,06/02/2014,0,"Nice bar, no wifi :(",tip,KMplxDK7d5FTD_5YbCUkIQ
SDNTZcXLxjq003SEdqQbYw,14/04/2013,0,afternoon teas!,tip,tZs84cKAUSOtP_nAiSdreQ
39Hf7XHyzHUCnISf2epYzA,03/07/2010,0,Carb loading!,tip,VhI6xyylcAxi0wOy2HOX3w
OQFCVAIrw6eqtRhK3ZB0MA,13/05/2013,1,"If you check in on the yelp app, you get one meal free when you buy one! So treat a friend or yourself !",tip,pWN5qUExm_SA5iM_78QD7w
OQFCVAIrw6eqtRhK3ZB0MA,28/01/2014,0,Innis and Gunn draft beer!,tip,pbzl_e8Dt2-bkWhA2iYZ6g
OQFCVAIrw6eqtRhK3ZB0MA,04/12/2015,0,"Good pub for watching sports, including morning games",tip,00srEF5PY-ySZrq8hSriRA
OQFCVAIrw6eqtRhK3ZB0MA,18/09/2012,0,Really scrumptious food and a great bistro restaurant downstairs. I was genuinely really surprised when I started coming here!,tip,SYS2JPhk0ZoKoIrNu_NKbA
764VAPPKPA2hJtLzE9UXiQ,,,,,
SSIcIrmS7oM2ViY40MhP2g,20/05/2012,0,Enjoy a relaxed Sunday stroll in the sun at the shore..,tip,Bvphbgy_mGdjIv0ZWbszMg
SSIcIrmS7oM2ViY40MhP2g,22/04/2013,0,"Haggis Balls, not to be underestimated! Whether you like haggis or have a visitor to introduce, this starter portion is delicious and modestly sized.",tip,rDk13HawRUdVyWLYsOTL1w
uEhkWNsb06nujbzchgwffw,08/04/2011,0,Gets crowded at happy hour. Some good cask ales. Almost no food to speak of.,tip,02RDnE3850y-PRoE53ja6w
CI7v3zgHIau9KFthWOS-IA,29/04/2012,0,Brunch :),tip,qXLte7ikUM-__NHU5RaUgg
CI7v3zgHIau9KFthWOS-IA,10/11/2013,0,Cozy friendly nice little bar. Big log burning fire is great at this time of year and tables near the low windows to watch the world go by. Would definitely come back and I want to try the good here.,tip,y29xPW-wYb1-Q42HX8KkEw
CI7v3zgHIau9KFthWOS-IA,03/04/2015,0,Old school Pub good for drinks,tip,XY-3gVzZYeIbY4zkY_9M_Q
CI7v3zgHIau9KFthWOS-IA,05/03/2011,0,Our wonderful waitress just ran down the block after us to give Caroline her shopping bag (new shoes). Now that's service!,tip,lV2ZwI9JKgaH1N3TvhL0Ww
XikYtr6sqjd8a1PpaLIfwg,10/11/2011,0,Quiz on a Thursday at 9pm,tip,pJLV9P7rQiDg5aOvYsV2xA
XikYtr6sqjd8a1PpaLIfwg,12/07/2012,0,It has changed its name to the Leith beer company. Quiz on Thursdays from 9. Pub and menu facelift has knocked years off the place. But not alll the clientele!   :),tip,pJLV9P7rQiDg5aOvYsV2xA
XikYtr6sqjd8a1PpaLIfwg,20/04/2015,0,Free wifi & the staff are very laid-back about you using it for work purposes as long as you buy a few drinks.,tip,F445RJiOq2As44h8Jaxypw
XikYtr6sqjd8a1PpaLIfwg,21/04/2015,0,This is one of the better sun traps on the Shore.,tip,tZs84cKAUSOtP_nAiSdreQ
XikYtr6sqjd8a1PpaLIfwg,20/10/2011,0,Quiz night 9pm Thursday,tip,pJLV9P7rQiDg5aOvYsV2xA
NbW0Azo0swqYwmwF-RtFQw,,,,,
tD_DOWa2DitPuENvzaO0-Q,05/06/2013,0,"Great little Turkish cafe mixed with traditional Turkish food and Scottish comfort food. The Baklava is good and yet not to sweet along with the mochachino, great combo.",tip,0nBjpGHaDuoextb5PhW2mw
tD_DOWa2DitPuENvzaO0-Q,22/10/2014,0,Very nice hot chocolate and delicious baklava,tip,6ILoML60AO_Lw2sMe_FeeA
9bc_di3jCXrfxq3oNGdGsw,06/04/2011,0,CAMRA Edinburgh pub of the year for 2009! Cute little spot -- if you can find it!,tip,02RDnE3850y-PRoE53ja6w
9bc_di3jCXrfxq3oNGdGsw,13/05/2014,0,Free wifi,tip,f7r7D8eT3L4X-ud88LV8IA
9bc_di3jCXrfxq3oNGdGsw,13/08/2015,0,"SchÃ¶ner kleiner Pub, ruhig und doch voller Leben. Gutes frisches Guinness.",tip,MtsuZ4PBSb2ytQZBAQ9C_A
dMlEYCET6FfV56ZIuytmiw,18/05/2012,0,Meatfeast with BBQ sauce. It's the way forward.,tip,bbD_Uf0rwic4RYatE2g_Tw
u9hGlRb_D9K6qsZnd_14SA,02/07/2013,0,The staff is nice and the golden vegetable soup was yummy.,tip,uv6yAvM-WbdFxpEd-K3Q3w
u9hGlRb_D9K6qsZnd_14SA,02/07/2013,0,Dont get the lasagna. .. it is just cheese and ground meat with hardly any noodles.,tip,uv6yAvM-WbdFxpEd-K3Q3w
pSMiXmZDUHo-OLM-ixv3pw,10/06/2013,0,"Edinburgh: The Cambridge. I went for the classic cheese burger and I found such a beautiful juicy meat, but a bread that could be improved easily. I will rate it 8.5/10 cause the bread. I will suggest to book before. Â£7.5",tip,tjqZo41lcDSX1lfxt2ca4g
pSMiXmZDUHo-OLM-ixv3pw,13/01/2014,0,Cajun fries!!!,tip,pbzl_e8Dt2-bkWhA2iYZ6g
pSMiXmZDUHo-OLM-ixv3pw,31/08/2014,0,Love the Black Isle Blond beer. A fresh blonde with a nice bitterness.,tip,GtpsrqMKLsgohim6jcuUjg
9JTxqwSxtsf2xERoBtTTsg,22/03/2013,1,Chocolate cocktails for Easter. Yum.,tip,TV2x0Wc8ZfmsUgQEt67b_A
9JTxqwSxtsf2xERoBtTTsg,13/05/2012,0,Great Sunday lunch :-),tip,TV2x0Wc8ZfmsUgQEt67b_A
#NAME?,09/12/2011,0,Haggis. Had.,tip,GzOsh3cb10T_Y5Kc1_L7rg
#NAME?,09/12/2011,0,Good food & beer. Great atmosphere. Not as expensive as Yelp says.,tip,GzOsh3cb10T_Y5Kc1_L7rg
#NAME?,15/05/2012,0,"Ex post check-in. I was full long before I finished my haggis, which was nice spiced and accompanied by the usual trimmings. Washed down with some Belhaven IPA, which was well suited to the task.",tip,L1Gtm7ovUSb98XG1P19oNw
#NAME?,09/11/2012,0,Always check the Malt of the Month... It's usually a great deal on a fine whisky,tip,o64IkZLYluCHlDtWzQE71Q
#NAME?,09/04/2013,0,No food available at 10p so I drink vodka.,tip,2QV4KR18awb1hSwtnNVrPQ
#NAME?,20/09/2013,0,Stop #2. Belgaven IPA.,tip,JwNpTAjVghQTYVdQz1QstA
#NAME?,04/03/2015,0,"The Albanach is the Whisky Bar equivalent of a fine, fully stocked Library, with Fine food to boot.",tip,sav3LcdqbclzQwRWwuezfw
#NAME?,07/11/2015,0,Nice place for a few pints but food was not that great.,tip,1oGd4sS7Acj7uzy37jvfaQ
#NAME?,30/07/2011,0,Great haggis according to the Balmoral Hotel concierge.,tip,dKnG9TCj8zWXbOopqyRmWw
oylJWMEFXQ7NG8q7448sFw,,,,,
V3EZvbbj-IH35wmrTUQy8Q,,,,,
GB4bknX4_QxUk1E7CYKS2Q,06/06/2012,0,Worse pizza ever,tip,ar-mnvJIZixusyBZ8isFNQ
CBSWRSMKqT-OXzAqnz77xw,24/05/2013,0,Fab fish & chips,tip,TV2x0Wc8ZfmsUgQEt67b_A
CBSWRSMKqT-OXzAqnz77xw,24/01/2014,0,"There's more foody goodness on the back of the menu, keep forgetting to check.",tip,Z5F91_JiTdWwIFoD9ZqcSA
hOk-stzFtWodjjEwZ-MFiw,,,,,
bZXapW46Ee8Ui6U0YJuAjQ,18/08/2013,0,"Great service, fresh delicious food. Highly recommend.",tip,ndIWJ8BkmLPKW4kYKbAGLA
UKNAZDpXLkiNB4XcsdlEJQ,16/03/2014,0,Good selection of beers.,tip,BdbF2YxAyHaq33iM63vhhg
UKNAZDpXLkiNB4XcsdlEJQ,26/07/2015,0,"Great selection of excellent brews! Be aware that the kitchen closes at 4pm (so, no food after that.)",tip,hepXCtSjrLw4RHUh5VZh8g
UKNAZDpXLkiNB4XcsdlEJQ,30/04/2013,0,"Excellent bar, I just love bars that support smaller breweries and don't give in to the big bad wolves in the market. Get here early though as it fills up quite quickly!",tip,vqtRqpFEGfFFfmTjskdXyQ
rh4M28dDzsYMK2JCmGBUAg,30/12/2011,0,Only place open for dinner?,tip,oDO8TUHqP5b1Dq60xITLyA
rh4M28dDzsYMK2JCmGBUAg,02/08/2012,0,Nice busy Hard Rock! Nice memorabilia and atmosphere.,tip,4vjZucSSkxBQ_LcoqaeN9g
rh4M28dDzsYMK2JCmGBUAg,14/02/2015,0,"Caro, demasiado ruidoso .  Servicio eh Ã_timo.  pero no.compensa",tip,hyVVhpiYzQkUw0v1qk60uA
rh4M28dDzsYMK2JCmGBUAg,30/11/2015,0,They don't do reservations!! Seems to always be busy so prepare to wait! (Although they also seem to overestimate waiting times),tip,hen2cSHUagxydiaZm7hhLQ
LokM55TeumlIKHlnpv9ZHg,,,,,
fVGDvP3pn_lSmezUpb3iaQ,,,,,
dVJIdkxeJyggSrfgIL4fPg,25/02/2013,0,"Filet of red mullet. Not bad cooking. But didnt reach my expectation. I saw the dinner menu 27.50 for 3 courses. So i thought this restaurant is a luxury excellent french restaurant and every dish will be like high class. The truth is its just a nice french restaurant, great place for dating dinner.",tip,Zm4XIrRP4c3eSXIfzXhdOg
dVJIdkxeJyggSrfgIL4fPg,29/05/2013,0,15th anniversary lunch all week this week with 1998 prices! Last week May 2013,tip,gxNLfuOCnHrH5kVVWhFDiQ
yJbCusWEa-xZdizlgg7ISA,,,,,
HEzQdM2-GpTPHsFUldwrmA,22/05/2010,0,Raspberry mojoto will knock your socks off,tip,2pxcprc3GGAeI_RM88-Cgw
CaJ6CI2VEpA6Jk9gRDD87w,14/10/2012,0,The whiskey tasting is amazing! Miriam is very knowledgeable.,tip,N0dOg30JRRwbHKtNzYqeBQ
CaJ6CI2VEpA6Jk9gRDD87w,30/06/2013,0,20% off for lunch 12-3pm and early dinner 5:30-6:30,tip,gxNLfuOCnHrH5kVVWhFDiQ
CaJ6CI2VEpA6Jk9gRDD87w,01/06/2014,0,"Love the focus on local, seasonal, organic, sustainable, fresh produce",tip,LEpanoo_TB5LfrcsGZJr6A
CaJ6CI2VEpA6Jk9gRDD87w,16/07/2010,0,"Friendly service and great food in chilled, relaxed atmosphere. Highly recommended.",tip,swhd5EeCSP7MdEbWB3OG8Q
amluA1icyExbdh9UQtvZrA,03/04/2015,0,"The fish cake is a good option as main course as well (option 2 or 3 fishcakes, with a salad)",tip,XY-3gVzZYeIbY4zkY_9M_Q
JEqWrZyCWzptXxvZGzLv1g,,,,,
GFDsifp-vRrPHS_aySDqdg,28/04/2012,0,The new menu looks fun. Will let you know at end of meal,tip,pJLV9P7rQiDg5aOvYsV2xA
wWcpuSPrKL3SqoyPlC6Dgw,27/05/2012,0,Try the Red Berry Cooler,tip,YslVzCJPQoeOwqnYduJlyQ
_OMHnjSbCW9T-PqHkdW4Kw,06/08/2012,0,Call ales!,tip,ghpVVKWkR9kBayvEp-g0Sw
_OMHnjSbCW9T-PqHkdW4Kw,30/06/2011,0,Newcastle Blonde currently on tap...the ale that is! Delicious!!,tip,OH7IB5YVhs41H7x4dHpuNg
IjG4_ENN01IuaF7Ha6FLJw,22/11/2012,0,"They have a good lunchtime deal, 4 good options of 3 set courses for Â£9.95! Pretty good for Thai food me thinks",tip,yTI9NEU-pB5ZOYm-TifR1w
FRLZE2xG4K6c1tzEVFLeXw,,,,,
CndeHUk7gfnFq2UWq0dbIA,16/03/2013,0,First time at the Jam House and what better way than to support your friends event. Siamsoir Celtic Celebrations 2013. All in aid of a great charity - Motor Neurone Disease (MND) :),tip,uiu3_AdKoIOiqTWP392dOA
laWCOP3z_Wcl4xk-nSmcUA,09/06/2015,0,Â£10 minimum on cards is rather retrograde.,tip,M4MVVzNPZHiJdnNvWjL8VQ
mJWZVocHYy1nc6-pyh02lw,,,,,
1cC-LPmd-VRe2dXhk1fGHw,,,,,
6VIOw-CtnSQmDjWTwij4-A,07/08/2014,0,Incredibly slow service!!!,tip,hWD_PTfJUXjIYb1UJ0wNFg
6VIOw-CtnSQmDjWTwij4-A,04/11/2013,0,Epic cocktail list!! I approve!!,tip,fHKLNyxXoLkmK79zQVh0ig
iaArZBU6dJBemOxk41xrEQ,10/03/2012,0,"A well established part of Broughton Street, decent selection of beers and enough space to pack in a Friday crowd.",tip,L1Gtm7ovUSb98XG1P19oNw
iaArZBU6dJBemOxk41xrEQ,30/11/2011,0,Proper old man pub,tip,OskgfrWPNYEQVLMOrNjF6A
zORH1_OWemteuO5CkLUbSA,,,,,
pTJnwhVIIfiCl9Z4VUcPQw,16/08/2012,0,Van Gogh to Kandinsky exhibit (Â£10),tip,w6W4EK4RydV1uBn0eB5IVw
pTJnwhVIIfiCl9Z4VUcPQw,09/12/2013,0,"Enjoying a bit of culture before we release our inner child and have ""candy floss"" and ride the Ferris wheel.",tip,SaWeJUtEUb8jaioAEF1-KA
pTJnwhVIIfiCl9Z4VUcPQw,23/10/2014,0,The Scottish Cafe and Restaurant's catering is amazing! Just in case you ever hold an event here.,tip,ScullHVHSQsJfVGAyCC0UA
pTJnwhVIIfiCl9Z4VUcPQw,28/10/2014,0,They have a lovely cafe overlooking the princess gardens! Nice for a cup of tea and some cake after viewing some art !,tip,t8mTGXXe8u5WF7mvN09zRg
pTJnwhVIIfiCl9Z4VUcPQw,05/03/2015,0,Don't forget the bottom Level that you get to from the back stairs alone !,tip,t8mTGXXe8u5WF7mvN09zRg
pTJnwhVIIfiCl9Z4VUcPQw,29/11/2015,0,Shuttle bus by Â£1 donation takes you to the modern art gallery but it's currently in the shop being repaired :(,tip,gxNLfuOCnHrH5kVVWhFDiQ
MZnNeTnNZ-nIrrtT568EZA,05/01/2011,0,"Dali, yes.",tip,wx12_24dFiL1Pc0H_PygLw
XlR88RtylIjhvMrQSuS10g,01/06/2015,0,Sea breeze cafe is affordable and tasty. Good staff and quick service.,tip,PmKqMqD-qI9YOlBVnBFw2g
QXk50LCKBJJwnQJ1Sw2cNg,19/05/2013,0,"Various food and many customer, busy waiters. The quantity and size of food will be bigger than  you think.",tip,Jv98iHO_0y_zwW2ysgZE-Q
QXk50LCKBJJwnQJ1Sw2cNg,21/09/2013,0,Pork pot stickers and beef ho fun.  Very good! Reminds me of The SGV!,tip,JwNpTAjVghQTYVdQz1QstA
QXk50LCKBJJwnQJ1Sw2cNg,04/11/2014,0,"In spite of name, only Chinese dishes served at this restaurant.",tip,mu2h8COMhAdnoQQ42TUTSg
QXk50LCKBJJwnQJ1Sw2cNg,30/10/2015,0,"They don't understand the concept of change. Also, sketchy service all around.",tip,Ss55IJGMRmir68x2EquKiw
NNjr2Wa08L1xwCnWLFpe2w,09/07/2012,0,Been waiting 10 minutes for the waitress to figure out how to pour a drink. She's currently serving 5 other ppl who showed up after me. What the literal fuck.,tip,sy8OwtapuVSjnyjr3SBl1A
NNjr2Wa08L1xwCnWLFpe2w,20/09/2013,0,First stop of the night. Cool staff.,tip,JwNpTAjVghQTYVdQz1QstA
NNjr2Wa08L1xwCnWLFpe2w,30/09/2014,0,One of the better tourist pubs near the castle.,tip,yHxpgfphtE7iU8ASnie2RQ
vJa7fLf60RuA6EAVXcXpnQ,,,,,
Oqq7UAWbFUe9krVkx1TEOg,,,,,
BetVUOH6DIYRlmqCbVu5iQ,,,,,
F5Rd2A7tCcU_3ja-s99Cwg,,,,,
wMjybwj5PvsD0Q4F-0bhbg,11/03/2012,0,Reliable and friendly. But bring back the bernaise sauce.,tip,BEeZwUFPTbCLa-TtzMjhWw
wMjybwj5PvsD0Q4F-0bhbg,23/05/2012,0,Fresh local oysters,tip,arm35PDLl0vz6Ppi9W7SVQ
wMjybwj5PvsD0Q4F-0bhbg,23/05/2014,0,Wow. This place was Sooooo good.  Oysters rib eye and cheesecake were all incredible. The side of mushrooms were also very good. The prices are great for what you get.,tip,EbsU3PKOc9zV7GX08yeFVA
wMjybwj5PvsD0Q4F-0bhbg,13/06/2014,0,Make reservations!  Food delicious!  Took a bit of time to get meal but well worth it.  All seafood FRESH!!! The best I've had in Edinburgh !,tip,BY_Y4esAeNs_dVIZA6vijw
wMjybwj5PvsD0Q4F-0bhbg,23/06/2014,0,Sit inside. Service is better and the wait is worth it.,tip,jPhYGm5npPtsj_vjOFqVUw
wMjybwj5PvsD0Q4F-0bhbg,09/09/2014,0,Cost-effective! Nice steak! Strongly Recommend courses. And the waitress is very nice.,tip,Rv0yI-OQGvVaqyIVYmtYzQ
wMjybwj5PvsD0Q4F-0bhbg,30/06/2015,0,Fantastic seafood platter!,tip,OUF3q03Z9Jb7XnNFMSJ2DQ
wMjybwj5PvsD0Q4F-0bhbg,08/09/2015,0,Great place. Food was delicious people were friendly. Recommend,tip,0rX7D5AFKhSA925P__BNOQ
DF5N-CTHtLvqsQag3BaTYA,,,,,
bKQKBSntnGeBmRZ7P3shpA,14/03/2013,0,Closed till the 23rd of March for renovation (2013),tip,o64IkZLYluCHlDtWzQE71Q
bKQKBSntnGeBmRZ7P3shpA,04/11/2013,0,50% off food on Monday. Cheap lunch!,tip,TV2x0Wc8ZfmsUgQEt67b_A
bKQKBSntnGeBmRZ7P3shpA,18/08/2014,0,Monday is half price :),tip,2DmV2YsahPrwz-mF1o-8yA
bKQKBSntnGeBmRZ7P3shpA,23/06/2015,0,great place to have a time with friends during lunch,tip,cAgM-sUMzw-bAj36GgP81g
bKQKBSntnGeBmRZ7P3shpA,12/11/2012,0,All food is half off on Mondays,tip,o64IkZLYluCHlDtWzQE71Q
rjOjAi1N3QsIcnQMxL7n9w,20/07/2014,0,Beds not as comfy as they claim,tip,jDoOyZAcRepPWthQwLl71Q
rjOjAi1N3QsIcnQMxL7n9w,18/05/2012,0,"Get a back room, they're quieter.",tip,bbD_Uf0rwic4RYatE2g_Tw
BHgb7ItDTCZgjjXiIaTi3Q,14/06/2012,0,Cocktail masterclass! Bloody fantastic!,tip,Xk8WOG4_2sayloIV7A7Y8g
BHgb7ItDTCZgjjXiIaTi3Q,21/06/2012,0,Enjoy a Cocktail masterclass with the girls for a fun night out!!,tip,Bvphbgy_mGdjIv0ZWbszMg
BHgb7ItDTCZgjjXiIaTi3Q,30/09/2012,0,Good for a cocktail before going out for diner. Nice atmosphere and helpful bar staff,tip,#NAME?
BHgb7ItDTCZgjjXiIaTi3Q,12/02/2013,0,take the gin cocktail!,tip,tZs84cKAUSOtP_nAiSdreQ
BHgb7ItDTCZgjjXiIaTi3Q,24/04/2013,0,Office lunch out! Hello burgers,tip,-8zhUSkiBdIRUfeXM1KM6Q
BHgb7ItDTCZgjjXiIaTi3Q,19/10/2013,0,Free pizza samples... Yum!,tip,DEc_48vZ1s70k-wfYUA2qg
BHgb7ItDTCZgjjXiIaTi3Q,12/03/2014,0,If you hire the backroom just be aware you might need to remind them you are there.,tip,9VRUrnevN7FRC7Dv3vRrig
BHgb7ItDTCZgjjXiIaTi3Q,24/03/2014,0,Refreshing cocktails to prepare the palate for amazing Burgers.,tip,sav3LcdqbclzQwRWwuezfw
BHgb7ItDTCZgjjXiIaTi3Q,24/04/2014,0,"Ãœber tropical ""Cali Skyline"" Cocktail with Mango and a Leaf of Basil",tip,sav3LcdqbclzQwRWwuezfw
BHgb7ItDTCZgjjXiIaTi3Q,05/06/2014,0,Great Burgers & slurp-a-licious Cocktails,tip,sav3LcdqbclzQwRWwuezfw
BHgb7ItDTCZgjjXiIaTi3Q,10/02/2012,0,Naughty burgers,tip,Vo2MSttsXudE5QQe7Lykvw
QxlFJYRYJoeDoF82XDyLxw,26/05/2013,0,Chilli squid is very good!,tip,-8zhUSkiBdIRUfeXM1KM6Q
7wzVfsgF47C7fUunqGdahA,,,,,
ofV8LgJPir14ycKQtUEi6A,03/04/2015,0,We shared the lamb satay and the fried rice and was excellent,tip,XY-3gVzZYeIbY4zkY_9M_Q
KZ-iXefIBDvRTvGuVTy2og,07/08/2011,0,This is a place to avoid; all the staff may be Italian but it is the worse Italian food I've ever had anywhere!,tip,dJsc19vzRv6BDDn5nQRhQA
0mxZCQ5yeuEnMyoIKMj35w,,,,,
